City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
594,Mana,GF,2022-08-03 05:48:11,5.6592,-53.7767,75.88,92,100,7.38
595,Arraial Do Cabo,BR,2022-08-03 05:44:37,-22.9661,-42.0278,68.7,89,0,7.0
596,Anadyr,RU,2022-08-03 05:49:12,64.75,177.4833,66.7,55,0,11.18
597,Brownsville,US,2022-08-03 05:48:30,25.9018,-97.4975,84.15,81,0,20.71
598,Ortakoy,TR,2022-08-03 05:49:12,38.7373,34.0387,70.05,61,1,9.75
599,Eyl,SO,2022-08-03 05:49:14,7.9803,49.8164,84.85,52,6,27.78
600,Singkang,MY,2022-08-03 05:49:14,2.1006,102.7994,86.5,60,100,5.53
601,Hirado,JP,2022-08-03 05:49:15,33.3597,129.5531,82.6,86,3,14.5
602,Alekseyevka,RU,2022-08-03 05:49:16,50.6309,38.6903,70.23,79,99,10.38
603,Pampierstad,ZA,2022-08-03 05:49:16,-27.7832,24.6877,53.69,79,94,13.96
604,Karakol,KG,2022-08-03 05:49:17,42.4907,78.3936,69.26,43,100,6.58
605,Antequera,ES,2022-08-03 05:49:17,37.0194,-4.5612,75.45,53,0,5.82
606,Antalaha,MG,2022-08-03 05:49:17,-14.9003,50.2788,74.46,59,14,10.02
607,Caravelas,BR,2022-08-03 05:49:18,-17.7125,-39.2481,67.77,88,0,4.0
608,Kushima,JP,2022-08-03 05:49:18,31.4583,131.2333,88.0,69,95,9.06
609,Newport,GB,2022-08-03 05:49:19,51.5877,-2.9984,68.45,91,99,12.48
610,Maneadero,MX,2022-08-03 05:49:19,31.7167,-116.5667,70.11,85,57,1.01
611,Antofagasta,CL,2022-08-03 05:45:33,-23.65,-70.4,58.28,88,51,2.06
612,Rio Grande,BR,2022-08-03 05:44:45,-32.035,-52.0986,55.94,91,97,8.93
613,Farmington,US,2022-08-03 05:49:20,36.7281,-108.2187,79.48,29,0,0.0
614,Prado,BR,2022-08-03 05:49:21,-17.3411,-39.2208,68.88,86,3,4.5
615,Zima,RU,2022-08-03 05:49:22,53.9202,102.0442,66.97,64,94,8.34
616,Mitsamiouli,KM,2022-08-03 05:49:22,-11.3847,43.2844,77.29,69,20,9.22
617,Makokou,GA,2022-08-03 05:49:22,0.5738,12.8642,68.13,88,19,3.85
618,Siva,EG,2022-08-03 05:49:23,29.2041,25.5195,85.14,41,0,4.38
619,Isangel,VU,2022-08-03 05:49:24,-19.55,169.2667,79.36,80,53,3.58
620,Kruisfontein,ZA,2022-08-03 05:49:24,-34.0033,24.7314,58.15,63,8,4.88
621,Dukat,RU,2022-08-03 05:49:25,62.55,155.55,61.66,65,99,7.45
622,Camana,PE,2022-08-03 05:49:25,-16.6228,-72.7111,59.0,83,45,7.25
623,La Sarre,CA,2022-08-03 05:49:26,48.8002,-79.1996,57.96,59,52,8.55
624,Abu Samrah,SY,2022-08-03 05:49:26,35.3029,37.1841,84.45,42,0,7.78
625,Marsh Harbour,BS,2022-08-03 05:49:27,26.5412,-77.0636,81.97,72,4,11.34
626,Ancud,CL,2022-08-03 05:49:27,-41.8697,-73.8203,45.23,90,100,4.68
627,Loveland,US,2022-08-03 05:44:36,40.3978,-105.075,77.61,53,100,8.05
628,Tsiroanomandidy,MG,2022-08-03 05:49:28,-18.7667,46.0333,67.57,47,0,3.83
629,Saint-Denis,FR,2022-08-03 05:49:27,48.9167,2.3333,72.37,75,0,5.75
630,Gat,IL,2022-08-03 05:47:03,31.61,34.7642,88.39,100,1,4.29
631,Nichinan,JP,2022-08-03 05:49:29,31.6,131.3667,87.48,69,66,11.07
632,Saint-Augustin,CA,2022-08-03 05:49:29,51.226,-58.6502,62.94,94,85,12.62
633,Zelenets,RU,2022-08-03 05:49:30,61.8849,50.7489,73.65,49,100,6.8
634,Cibitoke,BI,2022-08-03 05:49:30,-2.8833,29.25,67.95,60,26,0.67
635,Fort Collins,US,2022-08-03 05:49:31,40.5853,-105.0844,76.5,54,100,8.05
636,Atambua,ID,2022-08-03 05:49:31,-9.1061,124.8925,82.2,49,87,2.42
637,Port-Cartier,CA,2022-08-03 05:49:32,50.0334,-66.8654,62.28,75,1,7.94
638,Indiana,US,2022-08-03 05:49:33,40.0003,-86.2503,70.43,91,0,4.61
639,Port Hedland,AU,2022-08-03 05:49:33,-20.3167,118.5667,80.65,36,12,18.41
640,Ust-Kuyga,RU,2022-08-03 05:50:33,70.0167,135.6,49.33,74,100,6.11
641,Harer,ET,2022-08-03 05:50:34,9.3094,42.1258,60.26,77,95,5.91
642,Jiblah,YE,2022-08-03 05:50:34,13.9216,44.1467,69.28,56,71,3.24
643,Vytegra,RU,2022-08-03 05:50:35,61.0064,36.4481,65.32,75,41,6.11
644,Hickory,US,2022-08-03 05:50:35,35.7332,-81.3412,74.17,91,56,3.65
645,Bayonet Point,US,2022-08-03 05:50:36,28.3267,-82.6834,82.94,86,52,7.43
646,Myaundzha,RU,2022-08-03 05:50:36,63.0494,147.1858,69.78,57,96,3.53
647,Choa Saidan Shah,PK,2022-08-03 05:50:37,32.7201,72.9849,88.95,52,50,3.83
648,Saint-Francois,FR,2022-08-03 05:50:37,46.4154,3.9054,64.67,88,0,2.3
649,Naron,ES,2022-08-03 05:45:42,43.5167,-8.1528,68.04,90,57,9.42
650,Sola,VU,2022-08-03 05:48:30,-13.8833,167.55,81.68,76,1,12.91
651,Upanema,BR,2022-08-03 05:50:38,-5.6419,-37.2578,75.16,85,89,6.33
652,Longhua,CN,2022-08-03 05:50:38,23.6137,114.1919,87.1,70,97,3.15
653,Seoul,KR,2022-08-03 05:48:07,37.5683,126.9778,87.4,77,75,9.22
654,Severomuysk,RU,2022-08-03 05:50:39,56.1481,113.4267,55.74,86,89,7.11
655,Aripuana,BR,2022-08-03 05:50:40,-9.1667,-60.6333,75.6,54,100,1.12
656,Sasebo,JP,2022-08-03 05:50:40,33.1592,129.7228,89.58,66,3,8.95
657,Mollendo,PE,2022-08-03 05:50:40,-17.0231,-72.0147,57.54,87,76,6.76
658,Meadow Lake,US,2022-08-03 05:50:41,34.8014,-106.5436,80.46,38,39,3.29
659,Lithgow,AU,2022-08-03 05:46:42,-33.4833,150.15,59.27,71,15,12.97
660,Te Anau,NZ,2022-08-03 05:50:42,-45.4167,167.7167,44.37,87,67,5.23
661,Bambous Virieux,MU,2022-08-03 05:50:42,-20.3428,57.7575,73.22,78,40,9.22
662,Marigot,MF,2022-08-03 05:46:40,18.0667,-63.0833,82.04,75,8,18.23
663,Gambela,ET,2022-08-03 05:50:43,8.25,34.5833,74.19,76,54,2.46
664,Bilibino,RU,2022-08-03 05:50:43,68.0546,166.4372,53.13,97,100,3.83
665,Hambantota,LK,2022-08-03 05:50:43,6.1241,81.1185,84.54,79,75,18.41
666,Krasnyye Tkachi,RU,2022-08-03 05:50:44,57.4926,39.7563,67.82,58,100,4.18
667,Kailua,US,2022-08-03 05:50:44,21.4022,-157.7394,78.78,74,40,10.36
668,Kupang,ID,2022-08-03 05:50:45,-10.1667,123.5833,85.66,50,36,8.57
669,Jaguey Grande,CU,2022-08-03 05:50:45,22.5269,-81.1286,74.46,94,10,4.23
670,Barcelos,PT,2022-08-03 05:50:45,41.5388,-8.6151,66.85,94,11,0.89
671,Vysokogornyy,RU,2022-08-03 05:50:46,50.1167,139.15,67.17,92,100,3.22
672,Zaragoza,ES,2022-08-03 05:50:18,41.6561,-0.8773,79.02,56,20,5.75
673,Xining,CN,2022-08-03 05:50:46,36.6167,101.7667,79.81,55,28,9.86
674,Acapulco,MX,2022-08-03 05:48:08,16.8634,-99.8901,84.02,84,100,0.0
675,Kumluca,TR,2022-08-03 05:50:47,36.3703,30.2869,89.31,51,0,4.36
676,Rio Cauto,CU,2022-08-03 05:50:47,20.5603,-76.9161,75.06,92,0,6.33
677,Tres Picos,MX,2022-08-03 05:50:48,15.8667,-93.5333,79.75,76,61,4.14
678,Suleja,NG,2022-08-03 05:50:48,9.1758,7.1808,72.59,91,98,2.93
679,Majene,ID,2022-08-03 05:50:49,-3.5403,118.9707,84.52,68,45,3.51
680,Talas,TR,2022-08-03 05:50:49,38.6908,35.5538,72.27,60,0,6.91
681,Ajdabiya,LY,2022-08-03 05:50:50,30.7554,20.2263,79.68,64,0,11.39
682,Husavik,IS,2022-08-03 05:50:50,66.0449,-17.3389,44.82,98,100,19.82
683,Podosinovets,RU,2022-08-03 05:50:50,60.2776,47.0659,71.6,58,99,3.67
684,Ust-Nera,RU,2022-08-03 05:50:51,64.5667,143.2,73.96,57,94,6.11
685,Cabinda,AO,2022-08-03 05:50:51,-5.55,12.2,69.3,84,90,8.57
686,Komsomolskiy,UZ,2022-08-03 05:50:52,40.4272,71.7189,81.32,41,5,6.91
687,Katherine,AU,2022-08-03 05:48:13,-14.4667,132.2667,89.92,37,0,3.44
688,Biltine,TD,2022-08-03 05:50:52,14.5333,20.9167,79.2,64,100,7.23
689,Puerto Palomas,MX,2022-08-03 05:51:53,31.7667,-107.6167,80.85,47,90,15.95
690,Makakilo City,US,2022-08-03 05:51:36,21.3469,-158.0858,77.32,68,20,13.8
691,Limbe,CM,2022-08-03 05:51:53,4.0242,9.2149,73.67,92,95,3.2
692,Puri,IN,2022-08-03 05:51:54,19.8,85.85,90.12,68,95,8.59
693,Port Macquarie,AU,2022-08-03 05:48:56,-31.4333,152.9167,69.89,61,27,12.28
694,Agirish,RU,2022-08-03 05:51:54,61.9247,63.0231,76.06,33,46,3.53
695,Kununurra,AU,2022-08-03 05:51:55,-15.7667,128.7333,93.18,26,52,6.91
